VAR;Varian Medical Systems;/stocks/charts/VAR/varian-medical-systems/stock-price-history
VTR;Ventas;/stocks/charts/VTR/ventas/stock-price-history
VRSN;VeriSign;/stocks/charts/VRSN/verisign/stock-price-history
VRSK;Verisk Analytics;/stocks/charts/VRSK/verisk-analytics/stock-price-history
VZ;Verizon;/stocks/charts/VZ/verizon/stock-price-history
VRTX;Vertex Pharmaceuticals;/stocks/charts/VRTX/vertex-pharmaceuticals/stock-price-history
VFC;V.F;/stocks/charts/VFC/vf/stock-price-history
VIAC;ViacomCBS;/stocks/charts/VIAC/viacomcbs/stock-price-history
V;Visa;/stocks/charts/V/visa/stock-price-history
VNO;Vornado Realty Trust;/stocks/charts/VNO/vornado-realty-trust/stock-price-history
VMC;Vulcan Materials;/stocks/charts/VMC/vulcan-materials/stock-price-history
WRB;W.R Berkley;/stocks/charts/WRB/wr-berkley/stock-price-history
WAB;Westinghouse Air Brake Technologies;/stocks/charts/WAB/westinghouse-air-brake-technologies/stock-price-history
WBA;Walgreens;/stocks/charts/WBA/walgreens/stock-price-history
WMT;Walmart;/stocks/charts/WMT/walmart/stock-price-history
WM;Waste Management;/stocks/charts/WM/waste-management/stock-price-history
WFC;Wells Fargo;/stocks/charts/WFC/wells-fargo/stock-price-history
WELL;Welltower;/stocks/charts/WELL/welltower/stock-price-history
WST;West Pharmaceutical Services;/stocks/charts/WST/west-pharmaceutical-services/stock-price-history
WDC;Western Digital;/stocks/charts/WDC/western-digital/stock-price-history
WU;Western Union;/stocks/charts/WU/western-union/stock-price-history
WRK;WestRock;/stocks/charts/WRK/westrock/stock-price-history
WY;Weyerhaeuser;/stocks/charts/WY/weyerhaeuser/stock-price-history
WHR;Whirlpool;/stocks/charts/WHR/whirlpool/stock-price-history
WMB;Williams;/stocks/charts/WMB/williams/stock-price-history
WLTW;Willis Towers Watson Public;/stocks/charts/WLTW/willis-towers-watson-public/stock-price-history
WYNN;Wynn Resorts;/stocks/charts/WYNN/wynn-resorts/stock-price-history
XEL;Xcel Energy;/stocks/charts/XEL/xcel-energy/stock-price-history
XYL;Xylem;/stocks/charts/XYL/xylem/stock-price-history
YUM;Yum! Brands;/stocks/charts/YUM/yum!-brands/stock-price-history
ZBRA;Zebra Technologies;/stocks/charts/ZBRA/zebra-technologies/stock-price-history
ZBH;Zimmer Biomet Holdings;/stocks/charts/ZBH/zimmer-biomet-holdings/stock-price-history
ZION;Zions Bancorporation, N.A;/stocks/charts/ZION/zions-bancorporation,-na/stock-price-history
ZTS;Zoetis;/stocks/charts/ZTS/zoetis/stock-price-history
